codigo_tse,urnas_apuradas,eleitorado,abstencoes,total_votos,abstencoes_pct,brancos_pct,nulos_pct,nome,numero,votos_validos,pct_votos_validos,eleito
28878,"100,00",19668,4046,15622,"20,57","1,21","3,60",DAVI BRANDÃO,15,5180,"34,84",Não eleito
27014,"100,00",15296,3699,11597,"24,18","0,82","4,22",MARCELO DORINHA,15,3198,"29,04",Não eleito
27014,"100,00",15296,3699,11597,"24,18","0,82","4,22",PAULO CAMPOS,55,1173,"10,65",Não eleito
27014,"100,00",15296,3699,11597,"24,18","0,82","4,22",ADRIANA ZUZA,17,698,"6,34",Não eleito
27014,"100,00",15296,3699,11597,"24,18","0,82","4,22",ZE CARLOS,11,5943,"53,97",Eleito
02895,"100,00",10876,1707,9169,"15,70","0,24","2,31",LUCENILDO,20,5408,"60,53",Eleito
02895,"100,00",10876,1707,9169,"15,70","0,24","2,31",RUBEM BARBOSA,10,2914,"32,61",Não eleito
02895,"100,00",10876,1707,9169,"15,70","0,24","2,31",MÁRIO LITAIFF,11,613,"6,86",Não eleito
02917,"100,00",6432,873,5559,"13,57","0,48","3,42",JOAO BRAGA,13,186,"3,48",Não eleito
02917,"100,00",6432,873,5559,"13,57","0,48","3,42",ZEZINHO EUFRASIO,90,1935,"36,22",Eleito
02917,"100,00",6432,873,5559,"13,57","0,48","3,42",CORADO,15,1784,"33,40",Não eleito
02917,"100,00",6432,873,5559,"13,57","0,48","3,42",DR  BRUNO,20,1437,"26,90",Não eleito
02933,"100,00",8098,1322,6776,"16,33","0,30","2,39",CARLOS BARBOSA,51,54,"0,82",Não eleito
02933,"100,00",8098,1322,6776,"16,33","0,30","2,39",ANA DO JANDECO,19,2758,"41,83",Não eleito
02933,"100,00",8098,1322,6776,"16,33","0,30","2,39",CHICO DO BELO,20,3782,"57,36",Eleito
02038,"100,00",10266,1573,8693,"15,32","0,37","2,08",REGIS NAZARE,10,5495,"64,80",Eleito
02038,"100,00",10266,1573,8693,"15,32","0,37","2,08",SANSURAY XAVIER,55,2985,"35,20",Não eleito
02003,"100,00",10558,2856,7702,"27,05","0,79","3,03",MARCOS LISE,20,4374,"59,04",Eleito
02003,"100,00",10558,2856,7702,"27,05","0,79","3,03",ALMIR FAGUNDES,90,342,"4,62",Não eleito
02003,"100,00",10558,2856,7702,"27,05","0,79","3,03",DR PAULO,45,2692,"36,34",Não eleito
02054,"100,00",8602,1688,6914,"19,62","0,20","2,66",TÔTA,10,2309,"34,38",Não eleito
02054,"100,00",8602,1688,6914,"19,62","0,20","2,66",DEIZIMAR,55,1807,"26,91",Não eleito
02054,"100,00",8602,1688,6914,"19,62","0,20","2,66",DENIS PAIVA,20,2600,"38,71",Eleito
02070,"100,00",26365,4043,22322,"15,33","0,51","2,92",ANDRESON CAVALCANTE,20,9101,"42,22",Eleito
02070,"100,00",26365,4043,22322,"15,33","0,51","2,92",ANDRÉ CORREA,45,1413,"6,55",Não eleito
02070,"100,00",26365,4043,22322,"15,33","0,51","2,92",THOMÉ NETO,14,7461,"34,61",Não eleito
02070,"100,00",26365,4043,22322,"15,33","0,51","2,92",WANDERLAN BAIXINHO,55,3582,"16,62",Não eleito
02097,"100,00",11301,2713,8588,"24,01","0,23","3,19",GERONCIO FILHO,13,99,"1,19",Não eleito
02097,"100,00",11301,2713,8588,"24,01","0,23","3,19",DR CARLOS DIAS,22,830,"10,01",Não eleito
02097,"100,00",11301,2713,8588,"24,01","0,23","3,19",RADINHO,20,2978,"35,91",Não eleito
02097,"100,00",11301,2713,8588,"24,01","0,23","3,19",CLEBAO,77,901,"10,86",Não eleito
02097,"100,00",11301,2713,8588,"24,01","0,23","3,19",EDSON MENDES,15,3486,"42,03",Eleito
02119,"100,00",20100,3523,16577,"17,53","0,30","3,05",GLENIO SEIXAS,15,9697,"60,52",Eleito
02119,"100,00",20100,3523,16577,"17,53","0,30","3,05",DR BOSCO CARDOSO,51,107,"0,67",Não eleito
02119,"100,00",20100,3523,16577,"17,53","0,30","3,05",LUIS PICANCO,20,6218,"38,81",Não eleito
02135,"100,00",21269,4021,17248,"18,91","0,39","2,65",DR ETÃ,70,2432,"14,54",Não eleito
02135,"100,00",21269,4021,17248,"18,91","0,39","2,65",AMAURI MAIA,10,4827,"28,86",Não eleito
02135,"100,00",21269,4021,17248,"18,91","0,39","2,65",CAMELO,12,272,"1,63",Não eleito
02135,"100,00",21269,4021,17248,"18,91","0,39","2,65",DAVID BEMERGUY,15,8231,"49,22",Eleito
02135,"100,00",21269,4021,17248,"18,91","0,39","2,65",XERUCA,20,961,"5,75",Não eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",JOAO AMARO,10,2562,"23,91",Não eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",DONA MARIA,15,4257,"39,74",Eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",DEMIS,55,1469,"13,71",Não eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",VILA MAFRA,23,222,"2,07",Não eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",ABMAEL SANTANA,17,341,"3,18",Não eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",MANUEL SIDÔ,25,1698,"15,85",Não eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",PR ROMERIO,27,70,"0,65",Não eleito
02950,"100,00",12916,1921,10995,"14,87","0,36","2,20",DR FRANK,51,94,"0,88",Não eleito
02976,"100,00",11667,1872,9795,"16,05","0,26","1,82",ERALDO CB,20,5322,"55,49",Eleito
02976,"100,00",11667,1872,9795,"16,05","0,26","1,82",DR ALEXANDRE,55,4269,"44,51",Não eleito
02151,"100,00",22558,5231,17327,"23,19","0,77","3,74",IRAN LIMA,70,6086,"36,78",Não eleito
02151,"100,00",22558,5231,17327,"23,19","0,77","3,74",ZECA CRUZ,11,7831,"47,33",Eleito
02151,"100,00",22558,5231,17327,"23,19","0,77","3,74",PASTOR ANGELO BRANCO,51,89,"0,54",Não eleito
02151,"100,00",22558,5231,17327,"23,19","0,77","3,74",DR PENA,40,589,"3,56",Não eleito
02151,"100,00",22558,5231,17327,"23,19","0,77","3,74",TENISON ONOFRE,18,1309,"7,91",Não eleito
02151,"100,00",22558,5231,17327,"23,19","0,77","3,74",AGUINALDO SOUZA,25,642,"3,88",Não eleito
02178,"100,00",22473,4168,18305,"18,55","0,41","2,74",NILDO COLARES,17,3720,"20,98",Não eleito
02178,"100,00",22473,4168,18305,"18,55","0,41","2,74",TOCO SANTANA,10,4745,"26,77",Não eleito
02178,"100,00",22473,4168,18305,"18,55","0,41","2,74",JANIO SANTANA,13,99,"0,56",Não eleito
02178,"100,00",22473,4168,18305,"18,55","0,41","2,74",SIMAO PEIXOTO,11,5499,"31,02",Eleito
02178,"100,00",22473,4168,18305,"18,55","0,41","2,74",BAÍA,14,3665,"20,67",Não eleito
02992,"100,00",8966,1493,7473,"16,65","0,39","1,97",TICO BRAZ,20,4752,"65,12",Eleito
02992,"100,00",8966,1493,7473,"16,65","0,39","1,97",ZILMAR SALES,11,2545,"34,88",Não eleito
02194,"100,00",9238,1797,7441,"19,45","0,48","3,63",ZE ROBERTO ,20,3719,"52,12",Eleito
02194,"100,00",9238,1797,7441,"19,45","0,48","3,63",OCIVALDO AMORIM,45,934,"13,09",Não eleito
02194,"100,00",9238,1797,7441,"19,45","0,48","3,63",OTANIEL LYRA,11,2482,"34,79",Não eleito
02216,"100,00",20626,5211,15415,"25,26","0,52","3,39",DR LINYLSON FRANÇA,10,498,"3,36",Não eleito
02216,"100,00",20626,5211,15415,"25,26","0,52","3,39",BRUNO RAMALHO,15,9015,"60,86",Eleito
02216,"100,00",20626,5211,15415,"25,26","0,52","3,39",MANOEL THIAGO,20,5300,"35,78",Não eleito
02232,"100,00",22649,3978,18671,"17,56","0,83","3,45",JANETE LOBO,55,3581,"20,04",Não eleito
02232,"100,00",22649,3978,18671,"17,56","0,83","3,45",NENÉM DO IGAPÓ,25,1943,"10,87",Não eleito
02232,"100,00",22649,3978,18671,"17,56","0,83","3,45",PROF. JERRIMAR CASTRO,12,1126,"6,30",Não eleito
02232,"100,00",22649,3978,18671,"17,56","0,83","3,45",NATHAN MACENA,10,11222,"62,79",Eleito
02046,"100,00",15775,2467,13308,"15,64","0,58","2,21",AUGUSTO,14,229,"1,77",Não eleito
02046,"100,00",15775,2467,13308,"15,64","0,58","2,21",KEDSON ARAUJO,11,3142,"24,29",Não eleito
02046,"100,00",15775,2467,13308,"15,64","0,58","2,21",PEDRO GUEDES,55,5202,"40,21",Eleito
