"ANO_ELEICAO","NUM_TURNO","SIGLA_UE","CODIGO_CARGO","NOME_URNA_CANDIDATO","NUMERO_CANDIDATO"
2016,1,"00035",11,"DR HILDON",45
2016,2,"00035",11,"DR HILDON",45
2016,1,"00035",11,"PIMENTA RONDONIA",50
2016,1,"00051",11,"CACAU",10
2016,1,"00051",11,"JOAO DURVAL",22
2016,1,"00051",11,"JESUALDO",40
2016,1,"00078",11,"LORIVAL AMORIM",12
2016,1,"00078",11,"THIAGO FLORES",15
2016,1,"00116",11,"JEAN MENDONCA",14
2016,1,"00116",11,"JULIANA ROQUE",40
2016,1,"00116",11,"BETO ALCANTARA",65
2016,1,"00132",11,"ROSANI DONADON",15
2016,1,"00132",11,"EDUARDO JAPONES",43
2016,1,"00132",11,"JULINHO RADIO",50
2016,1,"00159",11,"STELLA",25
2016,1,"00159",11,"JOAO GONCALVES JUNIOR",45
2016,1,"00175",11,"VAGNO PANISOLY",27
2016,1,"00175",11,"ROSARIA HELENA",90
2016,1,"00191",11,"LOURDINHA",13
2016,1,"00191",11,"EDILSON ALENCAR",45
2016,1,"00230",11,"JOSEMAR BEATTO",27
2016,1,"00230",11,"PROFESSOR RIBAMAR",40
2016,1,"00230",11,"EDINHO RADIO",43
2016,1,"00272",11,"AIRTON GOMES",11
2016,1,"00272",11,"KLEBER CALISTO",15
2016,1,"00337",11,"RANIERY",11
2016,1,"00337",11,"PROF WALTER",15
2016,1,"00370",11,"HELIO MENDES",11
2016,1,"00370",11,"ANA PAULA",14
2016,1,"00370",11,"ADRIANO BOIADEIRO",44
2016,1,"00396",11,"FLAVIO",15
2016,1,"00396",11,"WALTER FAMILIA",20
2016,1,"00396",11,"LEOMAR PATRICIO",31
2016,1,"00396",11,"JESUALDO",40
2016,1,"00418",11,"ZENILDO",13
2016,1,"00418",11,"CORNELIO DUARTE",25
2016,1,"00418",11,"JAIME PURPER",27
2016,1,"00450",11,"SILVENIO ALMEIDA",15
2016,1,"00450",11,"CHICAO",43
2016,1,"00477",11,"SERGIO LUIZ",10
2016,1,"00477",11,"JUNIOR SILVA",14
2016,1,"00477",11,"NEILTON",15
2016,1,"00477",11,"PAULO CADILACK",23
2016,1,"00477",11,"VALMIR RAMALHO",33
2016,1,"00477",11,"CHICO PERNAMBUCO",40
2016,1,"00477",11,"PROFESSOR RAIMUNDO",65
2016,1,"00493",11,"MARCELO MATIAS",12
2016,1,"00493",11,"CEARAZINHO PREFEITO",14
2016,1,"00493",11,"MOISES CAVALHEIRO",15
2016,1,"00493",11,"DR CRISTALINO",40
2016,1,"00531",11,"CLAUDIO MARTINS",11
2016,1,"00531",11,"ALCIDES SOM",45
2016,1,"00566",11,"CELIO LANG",11
2016,1,"00566",11,"ZE ROBERTO",25
2016,1,"00612",11,"GILMAR TOMAZ",11
2016,1,"00612",11,"JOAO PACIENCIA",12
2016,1,"00612",11,"CIDA NENE",15
2016,1,"00647",11,"EUDES SOUSA",15
2016,1,"00647",11,"LEZAO",22
2016,1,"00655",11,"LAERCIO",12
2016,1,"00655",11,"MARCELO",25
2016,1,"00655",11,"LEANDRO VIEIRA",40
2016,1,"00680",11,"PEDRO BELO HORIZONTE",12
2016,1,"00680",11,"FABIO PATRICIO",15
2016,1,"00680",11,"NEIDE ALBERTO",45
2016,1,"00680",11,"FRANCIANE SAMPAIO",55
2016,1,"00698",11,"ANILDO MADEIREIRO",11
2016,1,"00698",11,"NILSON JAPONES",15
2016,1,"00787",11,"VINO",12
2016,1,"00787",11,"PROF JOAO MIRANDA",15
2016,1,"00787",11,"NEI LINHA 8",40
2016,1,"00809",11,"CLAUDETE CASTILHOS",11
2016,1,"00809",11,"CARLITO ALVES",20
2016,1,"00809",11,"PROFESSORA VERA LIMA",22
2016,1,"00809",11,"DRª SHEILA",43
2016,1,"03018",11,"SANDRO BARE",11
2016,1,"03018",11,"JEFERSON ALVES",12
2016,1,"03018",11,"ROBERTO RAMOS",13
2016,1,"03018",11,"TERESA",15
2016,1,"03018",11,"ABEL GALINHA",25
2016,1,"03018",11,"KALIL COELHO",43
2016,1,"03018",11,"ALEX LADISLAU",44
2016,1,"03018",11,"LUIS OCA",50
2016,1,"03018",11,"MARCIO JUNQUEIRA",90
2016,1,"85316",11,"SAPIRAN BRITO",12
2016,1,"85316",11,"DIVALDO LARA",14
2016,1,"85316",11,"ZOINHO",17
2016,1,"85316",11,"CHICO ESTIGARRIBIA",50
2016,1,"85316",11,"DR FICO",65
2016,1,"85413",11,"GUILHERME PASIN",11
2016,1,"85413",11,"SPERANZA",12
2016,1,"85413",11,"NEILENE LUNELLI",13
2016,1,"85413",11,"CESAR GABARDO",15
2016,2,"85898",11,"BETH COLOMBO",10
2016,1,"85898",11,"BETH COLOMBO",10
2016,1,"85898",11,"BUSATO",14
2016,2,"85898",11,"BUSATO",14
2016,1,"85898",11,"FELIPE MARTINI",45
2016,1,"85898",11,"PAULO SERGIO",50
2016,2,"85995",11,"DANIEL GUERRA",10
2016,1,"85995",11,"DANIEL GUERRA",10
2016,2,"85995",11,"EDSON NESPOLO",12
2016,1,"85995",11,"EDSON NESPOLO",12
2016,1,"85995",11,"PEPE VARGAS",13
2016,1,"85995",11,"VITOR HUGO GOMES",18
2016,1,"85995",11,"FRANCISCO CORREA",50
2016,1,"85995",11,"ASSIS",65
2016,1,"86290",11,"MARIO AUGUSTO",11
2016,1,"86290",11,"PEDRO RICCHETTI",13
2016,1,"86290",11,"RAUL ZANOLETE",15
2016,1,"86550",11,"CLAITON",12
2016,1,"86550",11,"BOLIVAR PASQUAL",15
2016,1,"86835",11,"ROSANE BORDIGNON",12
2016,1,"86835",11,"DANIEL BORDIGNON",12
2016,1,"86835",11,"VALTER AMARAL",13
2016,1,"86835",11,"PROFESSOR VALTER",13
2016,1,"86835",11,"MARCO ALBA",15
2016,1,"86835",11,"SADAO MAKINO",16
2016,1,"86835",11,"ANABEL",40
2016,1,"86835",11,"RAFAEL LINCK",50
2016,1,"86835",11,"DR LEVI",55
2016,1,"87297",11,"MARCELO CAUMO",11
2016,1,"87297",11,"LUIS FERNANDO SCHMIDT",13
2016,1,"87297",11,"DELEGADA MARCIA",15
2016,1,"87815",11,"JOSE LUIZ",11
2016,1,"87815",11,"CLAUDIO MOTTA",13
2016,1,"87815",11,"DANIEL HINNAH",15
2016,1,"87912",11,"ANSELMO RODRIGUES GOVERNACO",12
2016,1,"87912",11,"MIRIAM",13
2016,1,"87912",11,"LEDINEI SANTANA",33
2016,1,"87912",11,"PAULA",45
2016,1,"87912",11,"JURANDIR SILVA",50
2016,1,"87912",11,"MARCO MARCHAND",51
2016,1,"87912",11,"FLAVIO SOUZA",70
2016,1,"87912",11,"FABIO TEDESCO",90
2016,1,"88013",11,"RAUL PONT",13
2016,1,"88013",11,"MAURICIO",14
2016,1,"88013",11,"SEBASTIAO MELO",15
2016,2,"88013",11,"SEBASTIAO MELO",15
2016,1,"88013",11,"JULIO FLORES",16
2016,1,"88013",11,"FABIO OSTERMANN",17
2016,1,"88013",11,"JOAO RODRIGUES",33
2016,1,"88013",11,"MARCELLO CHIODO",43
2016,1,"88013",11,"NELSON MARCHEZAN JUNIOR",45
2016,2,"88013",11,"NELSON MARCHEZAN JUNIOR",45
2016,1,"88013",11,"LUCIANA GENRO",50
2016,1,"88390",11,"TELMO KIRST",11
2016,1,"88390",11,"GERRI",13
2016,1,"88390",11,"SERGIO IVAN MORAES",14
2016,1,"88390",11,"AFONSO SCHWENGBER",16
2016,1,"88390",11,"FABIANO DUPONT",40
2016,1,"88412",11,"MARCELO BISOGNO",12
2016,1,"88412",11,"VALDECI OLIVEIRA",13
2016,2,"88412",11,"VALDECI OLIVEIRA",13
2016,1,"88412",11,"PAULO WELLER",16
2016,1,"88412",11,"FABIANO PEREIRA",40
2016,1,"88412",11,"POZZOBOM",45
2016,2,"88412",11,"POZZOBOM",45
2016,1,"88412",11,"ALCIR MARTINS",50
2016,1,"88412",11,"WERNER REMPEL",54
2016,1,"88412",11,"JADER",77
2016,1,"88455",11,"ICO",12
2016,1,"88455",11,"GLAUBER LIMA",13
2016,1,"88455",11,"CLAUDIO CORONEL",14
2016,1,"88455",11,"CARINE FRASSONI",15
2016,1,"88455",11,"EDU OLIVERA",55
2016,1,"88773",11,"CHICO",11
2016,1,"88773",11,"PROFESSOR NADO",12
2016,1,"88773",11,"ARY VANAZZI",13
2016,1,"88773",11,"DR MOACIR",45
2016,1,"88773",11,"PROFESSOR CELIO",50
2016,1,"88773",11,"DR CARLOS SZULCSEWSKI",55
2016,1,"88994",11,"CORINHA MOLLING",11
2016,1,"88994",11,"SPOLAOR",13
2016,1,"88994",11,"ALVARO PEREIRA",15
2016,1,"88994",11,"RICARDO GROSS",25
2016,1,"89010",11,"VOLMIR RODRIG GORDO AGENDAO",11
2016,1,"89010",11,"DR LINK",13
2016,1,"89010",11,"ABEL BURGDURFF MORAES",16
2016,1,"89010",11,"MARCELO MACHADO",40
2016,1,"89010",11,"DUARTE 50",50
2016,1,"89516",11,"RONNIE MELLO",11
2016,1,"89516",11,"MAURO BRUM",15
2016,1,"89516",11,"SANCHOTENE FELICE",18
2016,1,"89516",11,"SCHNEIDER",45
2016,1,"80012",11,"JORGE PICCININ",11
2016,1,"80012",11,"NERCI SANTIN",15
2016,1,"80012",11,"ALTAIR LAVRATTI",50
2016,1,"80012",11,"SERGIO",55
2016,1,"80250",11,"MARQUINHO",15
2016,1,"80250",11,"CLENILTON",45
2016,1,"80403",11,"JONAS",15
2016,1,"80403",11,"NEUSA MATOS",40
2016,1,"80403",11,"GODINHO",55
2016,1,"80454",11,"TUTA",15
2016,1,"80454",11,"AURI",50
2016,1,"80454",11,"RAMON",55
2016,1,"80470",11,"IVAN NAATZ",12
2016,1,"80470",11,"VALMOR SCHIOCHET",13
2016,1,"80470",11,"NAPOLEAO BERNARDES",45
2016,2,"80470",11,"NAPOLEAO BERNARDES",45
2016,2,"80470",11,"JEAN KUHLMANN",55
2016,1,"80470",11,"JEAN KUHLMANN",55
2016,1,"80470",11,"ARNALDO ZIMMERMANN",65
2016,1,"80616",11,"DR ELCIO",15
2016,1,"80616",11,"MARCIO ROSA",45
2016,1,"80616",11,"MONTIBELLER",55
2016,1,"80691",11,"NELSON CRUZ",15
2016,1,"80691",11,"ZANCANARO",55
2016,1,"80810",11,"LUCIANE CARMINATTI",13
2016,1,"80810",11,"LUCIANO BULIGON",40
2016,1,"80810",11,"VALDUGA",65
2016,1,"80896",11,"MARCIO BURIGO",11
2016,1,"80896",11,"BREZOLA",13
2016,1,"80896",11,"CLEITON SALVARO",40
2016,1,"80896",11,"CLESIO SALVARO",45
2016,1,"80896",11,"ODELONDES SOUZA",50
2016,2,"81051",11,"ANGELA AMIN",11
2016,1,"81051",11,"ANGELA AMIN",11
2016,2,"81051",11,"GEAN LOUREIRO",15
2016,1,"81051",11,"GEAN LOUREIRO",15
2016,1,"81051",11,"GABRIELA SANTETTI",16
2016,1,"81051",11,"MURILO FLORES",40
2016,1,"81051",11,"ELSON",50
2016,1,"81051",11,"MAURICIO LEAL",51
2016,1,"81051",11,"ANGELA",65
2016,1,"81078",11,"JULIANO AUTOESCOLA",11
2016,1,"81078",11,"NELMAR PINZ",15
2016,1,"81078",11,"CLAUDETE GHELLER MATHIAS",23
2016,1,"81078",11,"EDI TIGRAO",45
2016,1,"81370",11,"DALVANIA CARDOSO",11
2016,1,"81370",11,"MURIALDO",15
2016,1,"81370",11,"GILMAR AXE",50
2016,1,"81396",11,"KEKA",11
2016,1,"81396",11,"DIDA",15
2016,1,"81639",11,"IVANOR SOUZA",10
2016,1,"81639",11,"RODRIGO BOLINHA",45
2016,1,"81639",11,"PROF WILLIAN MEISTER",50
2016,1,"81639",11,"NILZA SIMAS",55
2016,1,"81663",11,"MARIO TAVARES",20
2016,1,"81663",11,"MARLON NEUBER",22
2016,1,"81671",11,"GEISON KURTZ",40
2016,1,"81671",11,"LORINHO",45
2016,1,"81795",11,"DR XUXO",11
2016,1,"81795",11,"RODRIGO MEYER BORNHOLDT",12
2016,1,"81795",11,"CARLITO",13
2016,1,"81795",11,"UDO DOHLER",15
2016,2,"81795",11,"UDO DOHLER",15
2016,1,"81795",11,"MARCO TEBALDI",45
2016,1,"81795",11,"IVAN ROCHA",50
2016,1,"81795",11,"PROFESSOR MARCOS",51
2016,2,"81795",11,"DARCI MATOS",55
2016,1,"81795",11,"DARCI MATOS",55
2016,1,"82171",11,"OSCAR",22
2016,1,"82171",11,"JEAN ADVOGADO",45
2016,1,"82651",11,"EVALDO GUERREIRO",13
2016,1,"82651",11,"EMERSON",15
2016,1,"82651",11,"ROMARIO FARMACIA",45
2016,1,"83518",11,"ALMIR GUSKI",45
2016,1,"83518",11,"JONAS GOMES",55
2016,1,"31054",11,"VERA LUCIA",16
2016,1,"31054",11,"DR EMERSON",18
2016,1,"31054",11,"JOAO ALVES",25
2016,1,"31054",11,"JOAO TARANTELLA",33
2016,2,"31054",11,"VALADARES FILHO",40
2016,1,"31054",11,"VALADARES FILHO",40
2016,1,"31054",11,"SONIA MEIRE",50
2016,1,"31054",11,"EDVALDO NOGUEIRA",65
2016,2,"31054",11,"EDVALDO NOGUEIRA",65
2016,1,"31119",11,"GILMAR OLIVEIRA",11
2016,1,"31119",11,"CLAUDIO CADUCHA",13
2016,1,"31119",11,"AIRTON MARTINS",15
2016,1,"31119",11,"GILVAN PINTINHO",23
2016,1,"31119",11,"PAULO SILAS",54
2016,1,"31259",11,"NACELIO ANDRADE",10
2016,1,"31259",11,"SILVANY SUKITA",19
2016,1,"31259",11,"ASTROGILDO FARMACIA",33
2016,1,"31330",11,"DU JUCA",12
2016,1,"31330",11,"SANDRO JESUS",15
2016,1,"31453",11,"ANDERSON ZE CANAS",15
2016,1,"31453",11,"GABRIEL OLIVEIRA",25
2016,1,"31496",11,"JANIO SAUDE",11
2016,1,"31496",11,"HELDER",15
2016,1,"31496",11,"ELIZABETH",20
2016,1,"31496",11,"TOINHO ROLLEMBERG",90
2016,1,"31577",11,"ROBERTO BISPO",15
2016,1,"31577",11,"VALMIR FRANCISQUINHO",22
2016,1,"31631",11,"GRACINHA GARCEZ",15
2016,1,"31631",11,"OTAVIO SOBRAL",45
2016,1,"31658",11,"HELIO SOBRAL",15
2016,1,"31658",11,"SUKITA",19
2016,1,"31658",11,"LARA MOURA",20
2016,1,"31658",11,"MANUEL PEDREIRO",50
2016,1,"31690",11,"ENOQUE ARAUJO",18
2016,1,"31690",11,"JOSE VALMIR MONTEIRO",20
2016,1,"31690",11,"MARCELIO PSOL",50
2016,1,"31690",11,"ROSENDO RIBEIRO",51
2016,1,"31690",11,"TENENTE WILLIANS CARDOSO",54
2016,1,"31798",11,"JEFERSON SANTANA",15
2016,1,"31798",11,"CHILE",43
2016,1,"31810",11,"MARCOS COSTA",15
2016,1,"31810",11,"FABINHO SINDO",55
2016,1,"31852",11,"FERNANDINHO FRANCO",45
2016,1,"31852",11,"SANDRA",55
2016,1,"31895",11,"CIANE IRMA JAIRO",10
2016,1,"31895",11,"CHICO",13
2016,1,"32115",11,"RITA MANOEL ROSINHA",13
2016,1,"32115",11,"DEMAR",15
2016,1,"32115",11,"ANSELMO RITO",18
2016,1,"32115",11,"MIGUEL DOUTOR MARCOS",22
2016,1,"32115",11,"GILMAR XAVIER",33
2016,1,"32115",11,"MIGUEL LAGOA SALGADA ORIGIN",50
2016,1,"32158",11,"NELSON ARAUJO",54
2016,1,"32158",11,"SIMONE DONA RAIMUNDA",65
2016,1,"32158",11,"GERANA COSTA",70
2016,1,"32395",11,"EDVALDO ROCHA",12
2016,1,"32395",11,"EVERTON LIMA",45
2016,1,"32476",11,"DIOGENES ALMEIDA",15
2016,1,"32476",11,"CESAR PRADO",17
2016,1,"32476",11,"ADEILSON NOGUEIRA",54
2016,1,"32476",11,"EDIVALDO PARICEIRO",70
2016,1,"32476",11,"NEGO",90
2016,1,"61166",11,"ALVANIR",15
2016,1,"61166",11,"CIDA BARRETO",22
2016,1,"61166",11,"CLAUDEMIR PERES",45
2016,1,"61166",11,"TIVO",55
2016,1,"61263",11,"DR MARIO LUIZ",18
2016,1,"61263",11,"LU CONSELHO",27
2016,1,"61263",11,"LEANDRO AMARO",40
2016,1,"61263",11,"LILI AYMAR",43
2016,1,"61263",11,"JOAO BORG",55
2016,1,"61263",11,"TONINHO CABRAL",77
2016,1,"61280",11,"MIRANDA",23
2016,1,"61280",11,"KALED",27
2016,1,"61280",11,"CAIO MATHEUS",45
2016,1,"61310",11,"ERICH HETZL JUNIOR",12
2016,1,"61310",11,"OMAR NAJAR",15
2016,1,"61310",11,"DIMAS ZULIAN",18
2016,1,"61310",11,"LUCIANO CORREA",55
2016,1,"61379",11,"EDISON LUIS",13
2016,1,"61379",11,"EDGAR JORGE",14
2016,1,"61379",11,"CARLOS ALBERTO",15
2016,1,"61379",11,"ROGERIO CATANESE",25
2016,1,"61379",11,"JACOB",45
2016,1,"61557",11,"HELIO CONSOLARO",13
2016,1,"61557",11,"LUIS FERNANDO LOMY",14
2016,1,"61557",11,"DILADOR",45
2016,1,"61638",11,"JOAO FARIAS",10
2016,1,"61638",11,"EDINHO SILVA",13
2016,1,"61638",11,"ALUISIO BOI",15
2016,1,"61638",11,"NINO MENGATTI",40
2016,1,"61638",11,"EDNA MARTINS",45
2016,1,"61638",11,"CELIO PELICIARI",50
2016,1,"61778",11,"DR ZE LUIZ MONTEIRO",15
2016,1,"61778",11,"GIL GAS",25
2016,1,"61778",11,"DR WILSON",40
2016,1,"61778",11,"DR LUIS CAMARGO",55
2016,1,"61778",11,"GENESIO",77
2016,1,"61913",11,"MEIRI CATELANI",14
2016,1,"61913",11,"TOBARDINI",23
2016,1,"62090",11,"J FARIA (J FARIA)",31
2016,1,"62090",11,"GRACA LEMOS",40
2016,1,"62090",11,"GUILHERME AVILA",45
2016,1,"62090",11,"JOSE GERALDO",50
2016,1,"62138",11,"CLAUDIO PAES",18
2016,1,"62138",11,"NEO MARQUES",33
2016,1,"62138",11,"RUBENS FURLAN",45
2016,1,"62138",11,"SAULO GOES",50
2016,1,"62197",11,"HENRIQUE ALMIRATES",10
2016,1,"62197",11,"RENATO PURINI",15
2016,1,"62197",11,"OSMAR BRITO",29
2016,1,"62197",11,"RAUL",43
2016,2,"62197",11,"RAUL",43
2016,1,"62197",11,"MARIA FLOR DI PIERO",50
2016,1,"62197",11,"GAZZETTA",55
2016,2,"62197",11,"GAZZETTA",55
2016,1,"62316",11,"VALDIVINO LUCILEIA",28
2016,1,"62316",11,"PROF JARBAS",43
2016,1,"62316",11,"PROFESSORA ADRIANA RUFO",45
2016,1,"62316",11,"BOLANHO",55
2016,1,"62375",11,"DR DIRCEO",14
2016,1,"62375",11,"CARLINHOS CARMO",45
2016,1,"62693",11,"HENRIQUE MARTIN",12
2016,1,"62693",11,"DRA FATIMA BARBOSA",55
2016,1,"62910",11,"DR HELIO",12
2016,1,"62910",11,"MARCIO POCHMANN",13
2016,1,"62910",11,"MARCOS MARGARIDO",16
2016,1,"62910",11,"SURYA GUIMARAENS",18
2016,1,"62910",11,"EDSON DORTA",29
2016,1,"62910",11,"JACO RAMOS",31
2016,1,"62910",11,"JONAS DONIZETTE",40
2016,1,"62910",11,"MARCELA MOREIRA",50
2016,1,"62910",11,"ARTUR ORSI",55
2016,1,"63134",11,"PROFESSORA SONIA",10
2016,1,"63134",11,"VANDERLEI FERNANDES",18
2016,1,"63134",11,"MARCOS NEVES",43
2016,1,"63134",11,"ABRAAO JUNIOR",45
2016,1,"63134",11,"PROFESSOR RICARDO MARCUSSO",50
2016,1,"63134",11,"PREFEITO VOLUNTARIO LUIZ TEIXE",54
2016,1,"63355",11,"PIAZZA",22
2016,1,"63355",11,"ULISSES ROCCIA",40
2016,1,"63355",11,"THEREZINHA MANDRO TIETZ",43
2016,1,"63355",11,"ROMEU VERDI",45
2016,1,"63614",11,"WELINGTON FORMIGA",14
2016,1,"63614",11,"ADILSON LIMA",18
2016,1,"63614",11,"JOAO SANTOS",33
2016,1,"63614",11,"QUINZINHO PEDROSO",40
2016,1,"63614",11,"VANESSA GRAVINO",50
2016,1,"63614",11,"ROGERIO FRANCO",55
2016,1,"63614",11,"MOISES CABRERA",65
2016,1,"63711",11,"FABIO INACIO",13
2016,1,"63711",11,"WAGNER MOURA",15
2016,1,"63711",11,"DODA",40
2016,1,"63711",11,"ADEMARIO",45
2016,1,"63711",11,"DINHO HELIODORO",77
2016,2,"63770",11,"VAGUINHO",10
2016,1,"63770",11,"VAGUINHO",10
2016,1,"63770",11,"MANINHO",13
2016,1,"63770",11,"PROFº IVANCI",16
2016,1,"63770",11,"AMBIENTALISTA VIRGILIO",18
2016,1,"63770",11,"VANDIVAL FERREIRA",29
2016,1,"63770",11,"RUSSO",33
2016,2,"63770",11,"LAURO MICHELS",43
2016,1,"63770",11,"LAURO MICHELS",43
2016,1,"63770",11,"CRUZ",50
2016,1,"63770",11,"TAKA YAMAUCHI",55
2016,1,"64157",11,"ZE BIRUTA",10
2016,1,"64157",11,"CELIO SANTOS",13
2016,1,"64157",11,"IZIDRO",15
2016,1,"64157",11,"AURELIO ALEGRETE",23
2016,1,"64157",11,"PASTOR RONALDO RESEND",31
2016,1,"64157",11,"DR ELAINE",40
2016,1,"64157",11,"ACIR FILLO",45
2016,1,"64254",11,"GILMAR DOMINICI",13
2016,1,"64254",11,"FLAVIA LANCHA",15
2016,2,"64254",11,"GILSON SOUZA",25
2016,1,"64254",11,"GILSON SOUZA",25
2016,1,"64254",11,"DR UBIALI",40
2016,1,"64254",11,"SIDNEI FRANCO ROCHA",45
2016,2,"64254",11,"SIDNEI FRANCO ROCHA",45
2016,1,"64254",11,"THIAGO RODRIGUES",50
2016,1,"64491",11,"SERGIO MELLO",13
2016,1,"64491",11,"JOSE CARLOS SOARES",15
2016,1,"64491",11,"DENIR",40
2016,1,"64491",11,"ZE EDUARDO",45
2016,1,"64750",11,"ADILSON JESUS",15
2016,1,"64750",11,"PROF VALTER BATISTA",18
2016,1,"64750",11,"DUINO",20
2016,1,"64750",11,"HAIFA MADI",23
2016,2,"64750",11,"HAIFA MADI",23
2016,1,"64750",11,"ANGELICA MARIANO",36
2016,2,"64750",11,"DR VALTER SUMAN",40
2016,1,"64750",11,"DR VALTER SUMAN",40
2016,1,"64750",11,"ROGERIO LIMA",43
2016,1,"64750",11,"GILBERTO BENZI",45
2016,1,"64750",11,"JONATAS NUNES",50
2016,1,"64750",11,"SIDNEI ARANHA",65
2016,1,"64750",11,"VAL ADVOGADO",77
2016,1,"64777",11,"JORGE WILSON XERIFE CONSUMIDOR",10
2016,1,"64777",11,"ELOI PIETA",13
2016,1,"64777",11,"WAGNER FREITAS",14
2016,2,"64777",11,"ELI CORREA FILHO",25
2016,1,"64777",11,"ELI CORREA FILHO",25
2016,1,"64777",11,"GUTI",40
2016,2,"64777",11,"GUTI",40
2016,1,"64777",11,"CARLOS ROBERTO",45
2016,1,"64777",11,"ALBERTAO",50
2016,1,"64777",11,"NEFI ANTONIO CASTRO TALES",54
2016,1,"64777",11,"MARTELLO",55
2016,1,"64955",11,"ELIZEU DIAS",10
2016,1,"64955",11,"PROFESSOR EDUARDO",11
2016,1,"64955",11,"PAULINHO SASAKI",14
2016,1,"64955",11,"FABIO BELLO",15
2016,1,"64955",11,"CARLOS RIBAS DOUTOR RIBAS",18
2016,1,"64955",11,"CARLINHOS MARQUES",40
2016,1,"64955",11,"LEANDRO LDG",45
2016,1,"64955",11,"JOAO MELLO",55
2016,1,"65099",11,"ANSELMO",13
2016,1,"65099",11,"JULIANA",14
2016,1,"65099",11,"MARCIO TENORIO",15
2016,1,"65099",11,"SAMPAIO",18
2016,1,"65099",11,"ADILIO",22
2016,1,"65099",11,"LIDIA",23
2016,1,"65099",11,"AZIZ NACIM",44
2016,1,"65099",11,"PROFA MARIA INEZ FAZZINI",45
2016,1,"65099",11,"ADEMIR RADIO",50
2016,1,"65110",11,"RINALDO WOLF",13
2016,1,"65110",11,"GERVASIO SILVA",14
2016,1,"65110",11,"GASPAR",15
2016,1,"65110",11,"EMANUEL MESSIAS",33
2016,1,"65110",11,"BRUNO GANEM",43
2016,1,"65439",11,"AUREO BACELAR",13
2016,1,"65439",11,"PASTOR RAIMUNDO BELMIRO",28
2016,1,"65439",11,"MARCELO STRAMA",40
2016,1,"65439",11,"MARCO AURELIO",45
2016,1,"65439",11,"PROFESSOR MOACYR",50
2016,1,"65471",11,"CHICO",13
2016,1,"65471",11,"SIMONE MARQUETTO",15
2016,1,"65471",11,"HIRAM JUNIOR",25
2016,1,"65471",11,"ERCIO GIRIBONI",43
2016,1,"65471",11,"VITOR OLIVEIRA",50
2016,1,"65510",11,"DRA RUTH",14
2016,1,"65510",11,"DR CARLOS FERNANDO",18
2016,1,"65510",11,"IGOR SOARES",19
2016,1,"65510",11,"PROFESSOR ALEX MATA",50
2016,1,"65811",11,"JOAO BATISTA",13
2016,1,"65811",11,"ADIR SINDICATO",33
2016,1,"65811",11,"RICARDO BOCALON",40
2016,1,"65811",11,"ADAMIS OLIVEIRA",44
2016,1,"65811",11,"MARCAO MARCHI",55
2016,1,"65951",11,"TARCISIO CHIAVEGATO",14
2016,1,"65951",11,"GUSTAVO REIS",15
2016,1,"65951",11,"DU CORREA",36
2016,1,"65951",11,"DRA DORA",45
2016,1,"66010",11,"JULINHO",12
2016,1,"66010",11,"ZEZINHO",13
2016,1,"66010",11,"PAULO BARUFI",14
2016,1,"66010",11,"DR SATO",15
2016,1,"66192",11,"MARILENA NEGRO",13
2016,1,"66192",11,"RICARDO BENASSI",23
2016,1,"66192",11,"IBIS CRUZ",36
2016,1,"66192",11,"LUIZ FERNANDO MACHADO",45
2016,2,"66192",11,"LUIZ FERNANDO MACHADO",45
2016,1,"66192",11,"PAULO TAFFARELLO",50
2016,1,"66192",11,"PEDRO BIGARDI",55
2016,2,"66192",11,"PEDRO BIGARDI",55
2016,1,"66397",11,"MURILO FELIX",12
2016,1,"66397",11,"CLAUDIO MARQUES",13
2016,1,"66397",11,"ABRAAO JESUS",17
2016,1,"66397",11,"PAULO HADICH",40
2016,1,"66397",11,"ELISEU DANIEL",45
2016,1,"66397",11,"DILAN CARLI",50
2016,1,"66397",11,"MARIO BOTION",55
2016,1,"66478",11,"PAULINHO SOUZA",11
2016,1,"66478",11,"JUNIOR FINAMORE",14
2016,1,"66478",11,"DRª MARIA REGORAO",36
2016,1,"66478",11,"JULLIANO GASPARINI",43
2016,1,"66478",11,"ESTANISLAU STECK",55
2016,1,"66699",11,"DEIA",13
2016,1,"66699",11,"BINHO MERGUIZO",15
2016,1,"66699",11,"GEOVANA SOUTO",40
2016,1,"66699",11,"TONINHO GEMENTE",44
2016,1,"66699",11,"SERGINHO DESPACHANTE",45
2016,1,"66699",11,"MONTEIRO",50
2016,1,"66699",11,"DR SERGIO RIBEIRO",55
2016,1,"66893",11,"DONISETE BRAGA",13
2016,2,"66893",11,"DONISETE BRAGA",13
2016,1,"66893",11,"ROGERIO SANTANA",18
2016,2,"66893",11,"ATILA JACOMUSSI",40
2016,1,"66893",11,"ATILA JACOMUSSI",40
2016,1,"66893",11,"CLOVIS VOLPI",45
2016,1,"66893",11,"PROFESSORA REJANE",50
2016,1,"66893",11,"GILBERTO BARROS",54
2016,1,"66893",11,"MARCIO CHAVES",55
2016,1,"67130",11,"MIGUEL BOMBEIRO",33
2016,1,"67130",11,"MARCUS MELO",45
2016,1,"67130",11,"GONDIM",77
2016,1,"67296",11,"RENATA SANT'ANNA",31
2016,1,"67296",11,"MAURINHO",40
2016,1,"67296",11,"MONTORO",55
2016,1,"67571",11,"GUSTO FAJAN",25
2016,1,"67571",11,"JURA",45
2016,1,"67695",11,"ZE MARIO",10
