"NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UE","NUMERO_CANDIDATO","NUM_TURNO","ANO_ELEICAO"
"SERGIO SOARES",11,"58378",90,1,2020
"ADEMARIO OLIVEIRA",11,"27715",51,1,2020
"GISELLY CINTRA",11,"92070",45,1,2020
"PROFESSORA FRANCISCA RIBEIRO",11,"93416",70,1,2020
"JUAREZ COSTA",11,"89850",15,1,2020
"CHRISTIANE YARED",11,"75353",22,1,2020
"TADEU TO CONTIGO",11,"58190",10,1,2020
"GUGU NADER",11,"94250",17,1,2020
"ADELMINHO",11,"27332",15,1,2020
"JUNIOR CAIAPONIA",11,"92878",40,1,2020
"CHICO CANCELA",11,"38075",50,1,2020
"ARNALDO DELMONDES",11,"24570",65,1,2020
"DR LORIM",11,"14699",12,1,2020
"ELZO CASSARO",11,"90557",70,1,2020
"ROBERTO SILVA SANTOS",11,"91057",19,1,2020
"DR JOAQUIM ROCHA",11,"73440",35,1,2020
"VALDEREDO",11,"16918",22,1,2020
"TENENTE CORONEL ENIO",11,"91650",17,1,2020
"ADRIANA LEMOS",11,"47791",17,1,2020
"CIDA ROCHA",11,"57010",70,1,2020
"MENDONCA FILHO",11,"25313",25,1,2020
"RONA LEITE",11,"25712",13,1,2020
"EDINALDO MOURA",11,"08494",27,1,2020
"LOREDANO",11,"38555",43,1,2020
"JOAO CHOCOLATE",11,"54011",28,1,2020
"NETO SILVA",11,"11134",77,1,2020
"WANDERLEI LAURETH",11,"80470",70,1,2020
"LUIZ DALBEN",11,"71498",23,1,2020
"ANDREA MONDIN",11,"66354",51,1,2020
"EDVAN BRANDAO",11,"07234",12,1,2020
"KAKA MENEZES",11,"43710",18,1,2020
"MEDICO DOUTOR JULIANO",11,"46256",14,1,2020
"PASTOR ISIDRO ISIDORIO",11,"30872",70,1,2020
"CHICO LOCO",11,"70793",40,1,2020
"PROFESSORA DAYANE PIMENTEL",11,"35157",17,1,2020
"PROFESSOR RIGLER",11,"04839",50,1,2020
"EDINHO ARAUJO",11,"70971",15,1,2020
"BERNARDO XAVIER",11,"95958",50,1,2020
"GALEGO MOTA",11,"07730",77,1,2020
"RACIB HARB",11,"90735",10,1,2020
"FRANCENILSON",11,"16896",25,1,2020
"DR ALEXANDRE",11,"11991",40,1,2020
"ODELMO LEAO",11,"54038",11,1,2020
"AMERICO BARBOSA",11,"95419",45,1,2020
"ALEX MATOS",11,"68535",19,1,2020
"ALISSON BATALHA",11,"09717",15,1,2020
"MANOELA PERES",11,"59099",25,1,2020
"ANDRE RODRIGUES",11,"17558",22,1,2020
"DR TADEU",11,"16390",45,1,2020
"LUIZ GONZAGA",11,"90492",11,1,2020
"MARINA DIAS MARINHO",11,"16993",15,1,2020
"LOURO MAIA",11,"30910",25,1,2020
"JOICE HASSELMANN",11,"71072",17,1,2020
"AGNELO SANTOS",11,"38555",55,1,2020
"CAPITAO ALBERTO NETO",11,"02550",10,1,2020
"SERGIO AZEVEDO",11,"50350",45,1,2020
"PROF SILVANETE",11,"07366",13,1,2020
"LUIZ INACIO",11,"92797",11,1,2020
"CRIS DUARTE",11,"90514",50,1,2020
"GIL LOPES",11,"07315",65,1,2020
"TADEU ANJOS",11,"23574",65,1,2020
"INVESTIGADOR DOUTOR VLADIMIR",11,"75043",13,1,2020
"ANGELICA MARQUES",11,"91715",55,1,2020
"OCILEIA FERNANDES",11,"08168",45,1,2020
"DENINHA EDVALDO XAVIER",11,"31712",14,1,2020
"HALPHER LUIGGI",11,"57053",22,1,2020
"PROFESSOR LESLIE",11,"74322",18,1,2020
"ELOI PIETA",11,"64777",13,1,2020
"DIOGO FURTADO",11,"75353",29,1,2020
"PROFESSOR PEDRO ROCHA",11,"38130",40,1,2020
"VINICIO MARQUES",11,"10235",15,1,2020
"NELIO JUSTEN",11,"55000",55,1,2020
"CLEBEL CORDEIRO",11,"25437",22,1,2020
"FIDEL",11,"33430",11,1,2020
"SIRLEI MELO",11,"90190",15,1,2020
"VINICIUS CAMPANARIO",11,"91138",15,1,2020
"CHICO MARA MARAZAO",11,"08990",13,1,2020
"RICARDO NICOLAU",11,"02550",55,1,2020
"FERNANDO PESSOA",11,"09393",77,1,2020
"RONALDO FRANCO",11,"91316",51,1,2020
"DR ROBERTO GUIMARAES",11,"71498",14,1,2020
"JOAO LUCIANO BORGES",11,"91596",70,1,2020
"LEO NECO",11,"35238",11,1,2020
"CLAUDIME",11,"07293",55,1,2020
"SOLANGE VALENTE",11,"95613",12,1,2020
"DR GILSON ANDRADE",11,"31410",55,1,2020
"CELSO ANDREON",11,"56251",55,1,2020
"DR JUNIOR",11,"08052",12,1,2020
"RENATO TORRES",11,"27472",40,1,2020
"ANDREIA",11,"90956",40,1,2020
"FLAVIO OLMOS",11,"67792",11,1,2020
"TAKA YAMAUCHI",11,"63770",55,1,2020
"JOAQUIM GUILHERME",11,"94730",45,1,2020
"AIACYDA",11,"66710",55,1,2020
"MINERVINA",11,"05452",55,1,2020
"MARINA HELOU",11,"71072",18,1,2020
"RONIVON PARREIRA",11,"90441",45,1,2020
"ALEXANDRE SIQUEIRA",11,"05614",15,1,2020
"NETO DELMIRO",11,"10073",43,1,2020
"CLAUDIA BASTOS",11,"56391",45,1,2020
"LUIZ ANTONIO SETTI",11,"76295",17,1,2020
"WILL BUENO",11,"44458",11,1,2020
"OLIVIA CALDAS",11,"07390",10,1,2020
"DAYANIO",11,"08095",50,1,2020
"ULYSSES MAIA",11,"65110",50,1,2020
"LUCIANA ALVES",11,"17434",43,1,2020
"PAULO ROBERTO",11,"11274",19,1,2020
"VALDIR",11,"64297",45,1,2020
"MARCOS TONHO",11,"70475",45,1,2020
"FABIO ALMEIDA",11,"03018",50,1,2020
"PROFESSOR BETINHO",11,"58130",50,1,2020
"MARCO AURELIO MEU AMIGO",11,"25313",28,1,2020
"CORONEL GUIDI",11,"72370",51,1,2020
"ZE ARIMATEIA",11,"18538",10,1,2020
"ISAIAS PIAGEM",11,"92304",25,1,2020
"ASSIS",11,"81795",13,1,2020
"LEANDRO SOUZA",11,"54011",70,1,2020
"ENRIC LAURIANO",11,"05711",17,1,2020
"NACELIO ANDRADE",11,"31259",23,1,2020
"ELANO",11,"90638",17,1,2020
"CARLINHOS LEAL",11,"10073",13,1,2020
"JUNIOR HONORATO",11,"26174",50,1,2020
"JULIO CESAR",11,"70793",22,1,2020
"PROFESSOR WENDEL MESQUITA",11,"41238",77,1,2020
"LUIZ JUVENCIO",11,"93815",25,1,2020
"ROSSANE GERMANO",11,"16896",45,1,2020
"MARZAGAO",11,"49417",10,1,2020
"SILVIO MAGALHAES",11,"61280",40,1,2020
"CLAUDIO GAS",11,"00787",40,1,2020
"CLARISSA GAROTINHO",11,"60011",90,1,2020
"ALFREDO ALMEIDA",11,"02615",22,1,2020
"AURELIO",11,"93270",10,1,2020
"ALADIM MARTINS",11,"04650",43,1,2020
"FREDERICO",11,"88390",13,1,2020
"KLEBER FREITAS",11,"92908",11,1,2020
"JOVINO CANDIDO",11,"64777",43,1,2020
"DR PAULO ANESTESISTA",11,"99058",17,1,2020
"ALTIR PERUZZO",11,"98310",13,1,2020
"CINTHIA SONALE",11,"16853",45,1,2020
"RAIMUNDA JOSEMAR",11,"07544",12,1,2020
"WILSON MATOS",11,"62910",51,1,2020
"PROF RIBAMAR",11,"00230",40,1,2020
"MADEIRA",11,"09210",77,1,2020
"DRA GISELE LISBOA",11,"94137",19,1,2020
"MARQUINHOS DANTAS",11,"25771",28,1,2020
"CASSIO CURSINO",11,"39144",55,1,2020
"NELINHO",11,"14478",45,1,2020
"LEONCIO PEREIRA",11,"17191",43,1,2020
"GILBERTO MATIAS",11,"04626",20,1,2020
"BALARDIN",11,"85596",45,1,2020
"RONE MURERE",11,"90905",25,1,2020
"RAFAELA BOANI",11,"63770",50,1,2020
"TEOTONIO",11,"20273",12,1,2020
"VILELA PT",11,"73440",13,1,2020
"THIAGO CAMINHA",11,"91073",10,1,2020
"ALEX MICHELS",11,"81370",55,1,2020
"PROFESSOR DANIEL",11,"07340",18,1,2020
"VALMIR",11,"56596",55,1,2020
"MARIA LUCIA GUEDES",11,"43710",43,1,2020
"JUNIOR HAGE",11,"04472",12,1,2020
"MAGNA PEDROSA",11,"27391",55,1,2020
"DELEI",11,"50911",10,1,2020
"NETINHO",11,"34096",13,1,2020
"IZAC MOTA",11,"30910",40,1,2020
"CRISTIANE TOQUIM",11,"45390",22,1,2020
"ALESSANDRO TOMAZ SANDRINHO",11,"46752",27,1,2020
"AMARAL",11,"04405",28,1,2020
"DINE",11,"39942",22,1,2020
"PROFESSORA ISABEL CRUZ",11,"34452",50,1,2020
"FELIPE PEIXOTO",11,"58653",55,1,2020
"FRAN CORREA",11,"64777",45,1,2020
"DR PAULO",11,"36110",12,1,2020
"CLAUDIO BOA FRUTA",11,"56197",25,1,2020
"CLEBER CARDOSO",11,"85596",19,1,2020
"JOTA PINTO",11,"08893",12,1,2020
"MARCO TULIO",11,"33812",11,1,2020
"MARIA BALA",11,"94617",14,1,2020
"AMILCAR JUNIOR",11,"96750",15,1,2020
"LOURDES MELO",11,"12190",29,1,2020
"GB33",11,"69698",33,1,2020
"GONZAGA",11,"05053",45,1,2020
"ALEX MARIANO",11,"27871",15,1,2020
"EDVALDO SOARES",11,"00035",20,1,2020
"DR CRISTIANO",11,"38350",40,1,2020
"GRACIMERI GAVIORNO",11,"56995",20,1,2020
"MARIA HELENA",11,"56472",11,1,2020
"KLEBINHO",11,"40398",17,1,2020
"WALCY VIEIRA",11,"12726",50,1,2020
"GOMES",11,"65110",51,1,2020
"TETI BRITTO",11,"38318",55,1,2020
"ZE MARIA",11,"23990",25,1,2020
"PADRE NELCINO",11,"09571",45,1,2020
"DR PAULO CESAR",11,"49417",40,1,2020
"BEL CHECON",11,"30058",18,1,2020
"DRA FLAVIA",11,"94595",25,1,2020
"RAFAEL PEREIRA",11,"96393",25,1,2020
"JACE A VOZ POVO",11,"34630",90,1,2020
"MAURO",11,"90468",55,1,2020
"LUIZ CARLOS",11,"12726",23,1,2020
"DR PITAGORAS",11,"34290",11,1,2020
"WALTER AZEVEDO",11,"08540",25,1,2020
"MARCELO FREIRE",11,"18430",77,1,2020
"JAMMES SOBREIRA",11,"27413",51,1,2020
"DR WASHINGTON",11,"14699",15,1,2020
"GUARACY",11,"06050",17,1,2020
"JOSE MELLO",11,"63118",13,1,2020
"ODILENE LACERDA",11,"73482",11,1,2020
"PASTOR ABIMAEL SILVA",11,"05592",28,1,2020
"ANDREZAO",11,"90891",55,1,2020
"MARIA",11,"05355",13,1,2020
"CHICO ALFAIA",11,"05010",22,1,2020
"ILCA DOMINGOS",11,"91154",15,1,2020
"PEIXOTO",11,"02410",13,1,2020
"DOURENILSON FIRME",11,"39845",11,1,2020
"DJALMA BELTRAO",11,"28355",10,1,2020
"DAGOBERTO",11,"90514",12,1,2020
"ADELMO SOARES",11,"07579",65,1,2020
"DR COUTINHO",11,"56111",23,1,2020
"DRA MICHEILA HENRIQUE",11,"20958",45,1,2020
"ROGERIO ANDRADE",11,"38733",55,1,2020
"GALILEU",11,"44458",15,1,2020
"PROFESSOR LEVON",11,"53597",13,1,2020
"HELENO ALVES BEZERRA",11,"05339",36,1,2020
"SERGIO LADEIRA",11,"72230",22,1,2020
"YGLESIO MOYSES",11,"09210",90,1,2020
"DJALMA GALVAO",11,"35238",55,1,2020
"DRA CHRISTIANE BULHOES",11,"28592",15,1,2020
"PROFESSOR BETINHO",11,"66893",17,1,2020
"NILTON MILITAO",11,"05339",55,1,2020
"NILZA MATA",11,"38890",11,1,2020
"JURACY FREIRE",11,"50431",11,1,2020
"NATAL",11,"61778",50,1,2020
"MONICA BATALHA",11,"71218",28,1,2020
"DR UBIRATAN SEGUNDO",11,"12564",14,1,2020
"FELIPE ATTIE",11,"54038",14,1,2020
"PROFESSOR JEAMILTON",11,"91073",70,1,2020
"JOAO PAULO CASTRO FERREIRA",11,"42870",25,1,2020
"PASTOR SARGENTO ISIDORIO",11,"38490",70,1,2020
"COSTA JUNIOR",11,"08257",65,1,2020
"RODRIGO TAVARES",11,"64777",28,1,2020
"ALFREDO",11,"43710",51,1,2020
"LEONEL BERTOLIN",11,"00035",14,1,2020
"AUGUSTO CASTRO",11,"35971",55,1,2020
"EMANUEL PINHEIRO",11,"90670",15,1,2020
"ALMEIDA LIMA",11,"31054",28,1,2020
"AKIRA OTSUBO",11,"90379",15,1,2020
"ROMEU POLICIAL",11,"27138",70,1,2020
"DR EDUARDO MOURA",11,"11991",55,1,2020
"CORONEL TOMASO",11,"05355",51,1,2020
"DAILTON FILHO",11,"39748",40,1,2020
"PR ALDEMAR",11,"01554",55,1,2020
"JABUR MOTOCROSS",11,"75833",33,1,2020
"PROF AHMED TARIQUE AGIO",11,"62910",33,1,2020
"HELLEN MARAVILHA",11,"07714",22,1,2020
"DENERVAL",11,"53597",45,1,2020
"CRISTIANE VERLAINE",11,"91030",17,1,2020
"MARLON",11,"76856",55,1,2020
"ANTONIEL MIRANDA",11,"04650",90,1,2020
"NEVINHA VALENTIM",11,"17612",50,1,2020
"PROFESSOR ALACID",11,"04472",50,1,2020
"GABRIELA CLEMENTE",11,"41335",50,1,2020
"IVETE",11,"66290",23,1,2020
"DELEGADO CRISTIOMARIO",11,"95958",17,1,2020
"SALVARO",11,"80896",45,1,2020
"IRACY BALTAR",11,"56693",10,1,2020
"SANTOS",11,"31950",27,1,2020
"ANA PAULA LIMA",11,"80470",13,1,2020
"TELL ONG",11,"72230",70,1,2020
"KAIKA",11,"28452",55,1,2020
"EMERSON AUTO VIP",11,"93718",11,1,2020
"AURELIO MACEDO",11,"17779",28,1,2020
"GRANDE",11,"07340",14,1,2020
"DELEGADO JOAO LINS",11,"24198",25,1,2020
"TIAO GESSO",11,"23213",77,1,2020
"GILSON SERRARIA",11,"10537",17,1,2020
"ZE ROBERTO",11,"02194",20,1,2020
"MARCELO MARQUES",11,"54011",43,1,2020
"FERNANDO CALMON",11,"34290",55,1,2020
"FAGNER SALES",11,"01074",15,1,2020
"GERALDO CICERO",11,"28819",23,1,2020
"RONIVON",11,"95591",55,1,2020
"MARCELO BRANDAO",11,"35815",25,1,2020
"MARIO SILVA",11,"28592",10,1,2020
"NANDO TURINI",11,"05754",45,1,2020
"EDVALDO BRITO",11,"68756",70,1,2020
"JOAO ROBERTO",11,"02518",43,1,2020
"MARCELLO SANTANA",11,"36854",15,1,2020
"SONIA CHAVES",11,"93327",45,1,2020
"DR DANIEL JUNIOR",11,"70475",50,1,2020
"DIDIMA COELHO",11,"09512",15,1,2020
"RICARDO GALVAO",11,"92339",10,1,2020
"FILIPPI",11,"63770",13,1,2020
"ZE FERNANDO",11,"11355",55,1,2020
"CAPITAO SIDNEY CRUZ",11,"23019",20,1,2020
"JOAO PAULO KLEINUBING",11,"80470",25,1,2020
"MARCOS MADEIRA",11,"27898",15,1,2020
"CELSINHO COTRIM",11,"38490",90,1,2020
"GENIVALDO AGRA",11,"27359",14,1,2020
"PROFESSOR CELSO COSTIN",11,"90620",19,1,2020
"VANESSA FURTADO",11,"08532",14,1,2020
"JADSON BRASIL",11,"08095",17,1,2020
"MUCIO ANGELIM",11,"25070",14,1,2020
"REGINA",11,"08540",15,1,2020
"DR SAMUEL",11,"31950",23,1,2020
"ZE MARIA",11,"42099",20,1,2020
"PAULO ECCEL",11,"80551",13,1,2020
"EDSON WELTEN",11,"00396",51,1,2020
"DINALVINHA VIANA",11,"91472",45,1,2020
"HUDSON BENTO",11,"18856",23,1,2020
"PROFESSOR FERNANDO BORGES",11,"71838",65,1,2020
"LAZZARO",11,"18538",11,1,2020
"ROSINALDO CARDOSO",11,"05010",19,1,2020
"JORJAO",11,"05010",13,1,2020
"DR FERNANDO SANTIN",11,"77011",23,1,2020
"PAULO MESSINA",11,"60011",15,1,2020
"FERREIRA JUNIOR",11,"56979",77,1,2020
"RENATINHO MEDEIROS",11,"58068",15,1,2020
"ARILSON SUEMAR",11,"33430",13,1,2020
"MAJOR PAULO",11,"66710",51,1,2020
"DARINHO",11,"04650",22,1,2020
"LUIZ MACHADO",11,"35599",12,1,2020
"IVONEIDE CAETANO",11,"34134",13,1,2020
"PAULO HENRIQUE GRANDO",11,"90670",30,1,2020
"JOAO CARVALHO",11,"01538",17,1,2020
"MARCINHA ALFREDINHO",11,"39144",25,1,2020
"DEIRO MARRA",11,"49611",25,1,2020
"WENNER PATRICK",11,"93610",70,1,2020
"JOAO GUILHERME",11,"69795",13,1,2020
"ROBERTO FRANCA",11,"90670",51,1,2020
"GESSY FONSECA",11,"12190",20,1,2020
"ALYSSON REIS",11,"28550",11,1,2020
"JUNIO ARAUJO",11,"41335",77,1,2020
"PABLO ACADEMIA",11,"56812",28,1,2020
"ROBERTAO",11,"38130",15,1,2020
"ILARIO CARNEIRO",11,"38806",55,1,2020
"TITO",11,"31410",70,1,2020
"FRED REGO",11,"15679",25,1,2020
"TARCISIO ZIMMERMANN",11,"87718",13,1,2020
"NETO",11,"12289",11,1,2020
"HENRIQUE GOMES",11,"58408",51,1,2020
"IVANDRO SOUZA",11,"81795",19,1,2020
"EDIVAM DAMASCENO",11,"04472",22,1,2020
"AECIO RODRIGUES",11,"90670",17,1,2020
"LORENY",11,"71838",23,1,2020
"NEN",11,"42358",77,1,2020
"DR JULINHO",11,"08893",22,1,2020
"LUIZ CARLOS GIANELLI",11,"71218",55,1,2020
"DULCE",11,"43710",35,1,2020
"MEIRICA",11,"28592",40,1,2020
"ANGELO GUERREIRO",11,"91650",45,1,2020
"JONAS BACURI",11,"07668",50,1,2020
"KAEL XAVIER",11,"34550",55,1,2020
"DR PAULO AFONSO",11,"31658",10,1,2020
"DR MARIO",11,"33219",13,1,2020
"DARCI MATOS",11,"81795",55,1,2020
"MANO SAUDE",11,"90603",90,1,2020
"CORONEL USAI",11,"69698",28,1,2020
"CAPITAO BOANERGES",11,"23418",70,1,2020
"TULIO LEMOS",11,"17434",55,1,2020
"EDUARDO MOTTA",11,"16713",45,1,2020
"FILUCA",11,"08699",15,1,2020
"FABIANO PINGUIM",11,"70173",19,1,2020
"HOSANA MARCONDES",11,"74357",13,1,2020
"ZE IDILIO",11,"12122",15,1,2020
"JOAO ALEXANDRE",11,"50350",77,1,2020
"GUTIERRES TORQUATO",11,"93858",40,1,2020
"CARLOS GIL",11,"76236",55,1,2020
"DR MANGABEIRA",11,"35971",12,1,2020
"LILI AYMAR",11,"61263",10,1,2020
"CARMEM",11,"89273",10,1,2020
"JOSEANE GARCIA",11,"90638",28,1,2020
"MIGUEL AMARAL",11,"76236",10,1,2020
"ROSANA GOMES",11,"01538",11,1,2020
"SERGINALDO SANTOS",11,"24570",80,1,2020
"MIRELA MACEDO",11,"36854",55,1,2020
"JOANA LAGE",11,"58378",19,1,2020
"NEIDE NAZARIO",11,"18171",13,1,2020
"DIOGENES ALMEIDA",11,"32476",15,1,2020
"GEL ABDIAS",11,"16977",10,1,2020
"TINEM",11,"04804",13,1,2020
"CHICO BALTHAZAR",11,"80896",13,1,2020
"DAVID",11,"34371",90,1,2020
"KATYA MELO",11,"04995",70,1,2020
"PACELLI",11,"18490",15,1,2020
"DADE",11,"30759",40,1,2020
"PROFESSOR NADO",11,"88773",23,1,2020
"DEJINHA",11,"17957",45,1,2020
"ELIANA SOPA",11,"31950",17,1,2020
"LEVY FIDELIX",11,"71072",28,1,2020
"TIAGO VENANCIO",11,"38067",13,1,2020
"ROBERTO POSTO",11,"07641",22,1,2020
"EDUARDO TERRA",11,"92975",25,1,2020
"MANOEL NUNES",11,"33413",70,1,2020
"JOELMA CAMPOS",11,"25038",15,1,2020
"LUANNA",11,"09539",25,1,2020
"JOSE LIMA",11,"92215",51,1,2020
"BASTINHO",11,"18759",15,1,2020
"GEOVANE VILA NOVA",11,"91138",50,1,2020
"MARIA CARMO",11,"41335",13,1,2020
"PR ZE CARLOS",11,"07064",33,1,2020
"WELLINGTON LW",11,"23230",15,1,2020
"RENEE VENANCIO",11,"91650",22,1,2020
"DEULER ROCHA",11,"58653",17,1,2020
"GUSTAVO MEDEIROS",11,"12211",25,1,2020
"DR ANDRE",11,"38172",13,1,2020
"JULLIANA MATEUS",11,"28576",10,1,2020
"DR OLIVAL",11,"36030",25,1,2020
"CAPITAO WAGNER",11,"13897",90,1,2020
"VANDA MOTA",11,"09334",15,1,2020
"JOAO NETO",11,"16616",11,1,2020
"PROFESSOR ZENILTON",11,"95958",22,1,2020
"IONE",11,"47333",10,1,2020
"NATO NORDESTINA",11,"09512",22,1,2020
"VERA",11,"71072",16,1,2020
"PROFESSORA NILDA",11,"17795",17,1,2020
"CABO BEZERRA",11,"07633",36,1,2020
"TADEU SA",11,"56812",12,1,2020
"JOAO LUIZ",11,"11274",55,1,2020
"OSMAR GAMBA",11,"43850",22,1,2020
"PAULO NOGUEIRA",11,"19658",27,1,2020
"GERSON HENRIQUE",11,"23124",70,1,2020
"MARCELO PALHARES",11,"76295",55,1,2020
"CARLOS BRAGA",11,"95591",70,1,2020
"PROFESSOR VAVA",11,"95710",13,1,2020
"NELSON CARRETAS",11,"04421",11,1,2020
"SANTOS FRANKLIN",11,"08460",22,1,2020
"ADRIANO ZAGO",11,"54038",12,1,2020
"MARCAO",11,"35017",11,1,2020
"HIBERLON GUIMARAES",11,"36331",20,1,2020
"CRIS BEZERRA",11,"69698",15,1,2020
"EDNEI",11,"11991",15,1,2020
"LULA CABRAL",11,"23574",40,1,2020
"LAFAIETE JUNIOR",11,"96393",28,1,2020
"ZE AUGUSTO",11,"33294",19,1,2020
"MARCIA GOMES",11,"34290",45,1,2020
"DENISE VENTRICI",11,"63770",28,1,2020
"FERDINANDO COUTINHO",11,"08311",25,1,2020
"DOIDO RABELO",11,"04103",15,1,2020
"SILVINO VITOR",11,"93858",27,1,2020
"PEDRINHO PEDRAO",11,"34134",70,1,2020
"DENISE NEVES",11,"50571",22,1,2020
"ROBERTO FERRAZ",11,"26298",28,1,2020
"PREFEITO MOREL",11,"58408",35,1,2020
"LUCILENE VELOSO",11,"08710",11,1,2020
"LIVIA BITTENCOURT",11,"38075",13,1,2020
"ABILIO",11,"90670",19,1,2020
"MARCELINHO SILVA",11,"41645",22,1,2020
"PROFESSOR VOLPATO",11,"47635",13,1,2020
"DR GEORGE MORAIS",11,"96253",12,1,2020
"PROFESSOR GLEINYSON",11,"31593",55,1,2020
"LUIS PEIXOTO",11,"34290",14,1,2020
"MARLY CALDAS",11,"72338",13,1,2020
"PROFESSOR ALVES COARI",11,"02259",65,1,2020
"WELLINGTON MORCEGO",11,"27650",13,1,2020
"GUSTAVO",11,"74357",17,1,2020
"DR CRISTALINO",11,"00493",40,1,2020
"DIEGO VALE",11,"16390",77,1,2020
"EDIMAR FRANCO",11,"07692",10,1,2020
"ALESSANDRA RIBEIRO",11,"62910",65,1,2020
"THIAGO MARISCAL",11,"54011",20,1,2020
"ANDRE NEZZI",11,"90557",45,1,2020
"EDINON",11,"03131",40,1,2020
"OCIVALDO AMORIM",11,"02194",45,1,2020
"CEICAO",11,"17590",14,1,2020
"APPOLO",11,"85111",15,1,2020
"MARIO",11,"31917",23,1,2020
"DR GABRIEL",11,"90638",55,1,2020
"SUBTENENTE PAULO SERGIO",11,"56235",14,1,2020
"MAGALI VILELA",11,"90778",25,1,2020
"MARCILLIO FERRAZ",11,"24015",70,1,2020
"VANDERLEY CAIXE",11,"69698",65,1,2020
"CRISTIANE",11,"41017",28,1,2020
"DR HETORE",11,"51551",17,1,2020
"MAX FILHO",11,"57037",45,1,2020
"OTTACI",11,"03018",77,1,2020
"JULIO HELIO",11,"27995",12,1,2020
"DELEGADO EDUARDO PORTO",11,"24570",36,1,2020
"MIRO FALCAO",11,"42315",45,1,2020
"CARMELITA TAVARES",11,"96970",12,1,2020
"BERG LISBOA",11,"16810",55,1,2020
"NINO TORQUATO",11,"34592",12,1,2020
"ZE CARLOS",11,"92037",19,1,2020
"ARQUIMEDES",11,"54038",13,1,2020
"CARLOS PEREIRA",11,"58378",12,1,2020
"FABIO NOVO",11,"12190",13,1,2020
"NILTON CARDOSO",11,"10502",15,1,2020
"DILSON AGRIPINO",11,"32476",23,1,2020
"GABRIEL PROTECHTOR",11,"65110",14,1,2020
"CABO HERLING",11,"39659",17,1,2020
"DAVID VINCENSI",11,"91430",55,1,2020
"DR SILVINO",11,"24198",14,1,2020
"JORGE DUCA",11,"27499",14,1,2020
"BOZINHA",11,"75205",15,1,2020
"MAURO CARDIM",11,"36854",14,1,2020
"KEINHA",11,"33413",12,1,2020
"ROSEMARY MAFRA",11,"45535",40,1,2020
"LUCIANO MERLO",11,"56294",51,1,2020
"ALMIR GONCALVES",11,"65811",12,1,2020
"GANDINI",11,"57053",23,1,2020
"RAFAEL PIOVEZAN",11,"70173",43,1,2020
"IOLANDA",11,"08060",11,1,2020
"PAULAO FRANJOTTI",11,"55034",45,1,2020
"CORONEL NYLTON",11,"57053",30,1,2020
"KAELLY",11,"91650",50,1,2020
"MARCIA GOMES",11,"07617",35,1,2020
"RAQUEL LYRA",11,"23817",45,1,2020
"GILSINHO BRANDAO",11,"05754",15,1,2020
"VALERIA ARRUDA",11,"17655",55,1,2020
"WILLIAN POTENCIA",11,"05673",15,1,2020
"VALLE",11,"62197",19,1,2020
"JUNIOR ALMEIDA",11,"92878",51,1,2020
"PEDRO FILHO",11,"18856",90,1,2020
"ZE LINS",11,"16616",15,1,2020
"LUCIANA QUEIROZ",11,"59099",40,1,2020
"CARLEA BARAUNA",11,"05010",70,1,2020
"LEONARDO PAZ",11,"07730",17,1,2020
"CEZINHA",11,"95273",15,1,2020
"ALEMAO",11,"75639",65,1,2020
"MARQUINHOS DEDE",11,"89834",15,1,2020
"HELIEZER POVO",11,"08656",65,1,2020
"SILVIO ANTONIO",11,"09210",28,1,2020
"CHRISTOVAM MACHADO",11,"93327",28,1,2020
"PASTOR ANDRE",11,"76295",14,1,2020
"DR JOSE",11,"70173",55,1,2020
"SIDRACK",11,"08419",12,1,2020
"AURELIO FARMACIA",11,"08710",22,1,2020
"COMANDANTE NELSON COELHO",11,"81795",51,1,2020
"HEITOR FERRER",11,"13897",77,1,2020
"OZEAS BOIADEIRO",11,"94897",28,1,2020
"GUTO SCARPANTI",11,"90514",30,1,2020
"BERINHO DIAS",11,"16195",17,1,2020
"RADINHO",11,"02097",20,1,2020
"JOSI NUNES",11,"93858",90,1,2020
"JOSMAR MOURAGAS",11,"92215",28,1,2020
"DIOGO MACHADO",11,"31275",55,1,2020
"ROBERTO DORNER",11,"89850",10,1,2020
"ACRISIO PEREIRA",11,"31836",15,1,2020
"CARLOS CESAR",11,"64513",15,1,2020
"UBIRACY OLIMPIO",11,"24570",29,1,2020
"TABAJARA",11,"76295",23,1,2020
"BRUNO CUNHA LIMA",11,"19810",55,1,2020
"ALEX MIRANDA",11,"35599",18,1,2020
"MARGARIDA SALOMAO",11,"47333",13,1,2020
"CARLITO ARRUDA",11,"53597",12,1,2020
"CRISTINA COSTA",11,"27650",55,1,2020
"DOUGLAS MARTELLO",11,"85111",25,1,2020
"PEDRO GUEDES",11,"02046",55,1,2020
"JUNIOR",11,"14630",13,1,2020
"JOSY AMARAL",11,"04405",15,1,2020
"DEMETRIO JUNQUEIRA",11,"54135",18,1,2020
"ADEMIR GOMES",11,"33170",11,1,2020
"NENA LUCIANO",11,"31836",11,1,2020
"NETO SARDINHA",11,"58068",27,1,2020
"DOUTOR VELOSO",11,"04839",17,1,2020
"DINARTE",11,"38016",12,1,2020
"FABRICIO PETRI",11,"56073",40,1,2020
"ZE TEIXEIRA",11,"25054",40,1,2020
"ALEXANDRE XAMBINHO",11,"56995",22,1,2020
"JOSIMAR FERREIRA",11,"18295",20,1,2020
