"Uf";"Município";"(a)";"(p)";"% de p&#x2F;a";"(r)";"% de r&#x2F;a";"(f)";"% de f&#x2F;a";"Data início";"Data fim";
"BA";"Ibiquera";"3.440";"0";"0,00%";"2.233";"64,91%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ibirapuã";"6.788";"0";"0,00%";"4.856";"71,54%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Ibititá";"14.045";"0";"0,00%";"8.030";"57,17%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ibotirama";"19.918";"0";"0,00%";"4.068";"20,42%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ichu";"5.278";"0";"0,00%";"2.245";"42,54%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Igaporã";"11.581";"0";"0,00%";"941";"8,13%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Igrapiúna";"9.837";"0";"0,00%";"2.784";"28,30%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Iguaí";"19.759";"0";"0,00%";"11.355";"57,47%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Inhambupe";"26.114";"0";"0,00%";"8.478";"32,47%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ipupiara";"7.825";"0";"0,00%";"5.931";"75,80%";"0";"0,00%";"16/05/2019";"18/02/2020"
"BA";"Iramaia";"8.672";"0";"0,00%";"5.824";"67,16%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Iraquara";"16.898";"0";"0,00%";"6.008";"35,55%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Irará";"23.481";"0";"0,00%";"6.649";"28,32%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Itabela";"22.971";"0";"0,00%";"3.748";"16,32%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itaberaba";"43.120";"0";"0,00%";"22.463";"52,09%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itabuna";"154.471";"0";"0,00%";"29.870";"19,34%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Itacaré";"15.599";"0";"0,00%";"7.188";"46,08%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itaeté";"10.832";"0";"0,00%";"5.962";"55,04%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itaguaçu da Bahia";"9.748";"0";"0,00%";"3.421";"35,09%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Itaju do Colônia";"5.040";"0";"0,00%";"1.833";"36,37%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itajuípe";"17.477";"0";"0,00%";"4.261";"24,38%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itamaraju";"45.145";"0";"0,00%";"9.648";"21,37%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itamari";"6.596";"0";"0,00%";"1.344";"20,38%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Itambé";"19.829";"0";"0,00%";"11.309";"57,03%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itanhém";"16.059";"0";"0,00%";"3.187";"19,85%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itapé";"9.547";"0";"0,00%";"899";"9,42%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Itapetinga";"47.042";"0";"0,00%";"16.031";"34,08%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itapicuru";"23.259";"0";"0,00%";"11.883";"51,09%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Itapitanga";"6.679";"0";"0,00%";"1.626";"24,34%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itarantim";"14.168";"0";"0,00%";"2.840";"20,05%";"0";"0,00%";"05/11/2018";"22/02/2019"
"BA";"Itatim";"11.591";"0";"0,00%";"7.525";"64,92%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itiruçu";"9.391";"0";"0,00%";"2.586";"27,54%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Itiúba";"29.393";"0";"0,00%";"12.013";"40,87%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Itororó";"16.751";"0";"0,00%";"5.063";"30,23%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ituaçu";"14.724";"0";"0,00%";"1.966";"13,35%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Ituberá";"19.635";"0";"0,00%";"2.846";"14,49%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Iuiu";"8.332";"0";"0,00%";"3.719";"44,64%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Jacaraci";"11.924";"0";"0,00%";"74";"0,62%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Jaguarari";"21.923";"0";"0,00%";"860";"3,92%";"0";"0,00%";"13/05/2019";"31/10/2019"
"BA";"Jaguaripe";"13.195";"0";"0,00%";"5.894";"44,67%";"0";"0,00%";"13/05/2019";"18/02/2020"
"BA";"Jandaíra";"8.257";"0";"0,00%";"3.673";"44,48%";"0";"0,00%";"13/05/2019";"18/02/2020"
